Id,Search Keyword,URL,Datetime,Tweet,Username,View Count,Reply Count,Retweet Count,Like Count,Quote Count,Language,Source,Coordinates (Latitude),Coordinates (Longitude),Place,Hashtags,Reply to User,Mentioned Users Count,Mentioned Users,User Verified
1630504312127340547,Pajak,https://twitter.com/kring_pajak/status/1630504312127340547,2023-02-28 09:44:55+00:00,"@Rezairfandhani @kang_vian Hai, Kak.
Mohon maaf atas ketidaknyamanannya.
Silakan mencoba langkah berikut:
1. Silakan gunakan perangkat PC/ laptop;
2. Pastikan sertifikat elektronik masih berlaku, Silakan setting sertifikat elektronik pada browser yang Kakak gunakan; dan
(1/2)",kring_pajak,5.0,1,0,0,0,in,TweetDeck,,,,,Rezairfandhani,2,"['Rezairfandhani', 'kang_vian']",True
1630504307765436422,Pajak,https://twitter.com/Partikellirs/status/1630504307765436422,2023-02-28 09:44:54+00:00,@arsul_sani pak asrul sudah lapor LHKPN dan bayar pajak Harta dan Penghasilanya yang menjadi kewajibanya apa belum ??,Partikellirs,1.0,0,0,0,0,in,Twitter for Android,,,,,arsul_sani,1,['arsul_sani'],False
1630504289155289090,Pajak,https://twitter.com/DjatiRamajatayu/status/1630504289155289090,2023-02-28 09:44:50+00:00,"dBanyak hal/sektor, banyak orang tidak tahu proses yg berjalan, namun banyak yg pasti menuntut hasil.
hanya sedikit yg peduli.
sama, apa salah, sebagai rakyat, percaya pada pemerintah, untuk jalankan negara, rakyat menuruti aturan, dll, dan. bayar. pajak. rakyat menuntut hasil.",DjatiRamajatayu,2.0,1,0,0,0,in,Twitter Web App,,,,,DjatiRamajatayu,0,,False
1630504277360926720,Pajak,https://twitter.com/iumoomoo_id/status/1630504277360926720,2023-02-28 09:44:47+00:00,"astaga udah maret kudu beresin porto buat pajak :')
kali ini keulang lagi deh dapet dua bukti potongan pajaknya. ngrepotin orang aja emang mindah2 pt :&lt;",iumoomoo_id,10.0,0,0,0,0,in,Twitter Web App,,,,,,0,,False
1630504276849205248,Pajak,https://twitter.com/zyappelraikuma/status/1630504276849205248,2023-02-28 09:44:47+00:00,@DitjenPajakRI wah aku jadi semangat membayar pajak,zyappelraikuma,3.0,0,0,0,0,in,Twitter Web App,,,,,DitjenPajakRI,1,['DitjenPajakRI'],False
1630504269811183621,Pajak,https://twitter.com/DjatiRamajatayu/status/1630504269811183621,2023-02-28 09:44:45+00:00,"itu yg, akhirnya, ketahuan, cb enggak.
jadi, tidak 100% pajak tersalurkan dengan baik&amp;benar ya?hhh,&amp;dminta percaya?
belanja banyak=diskon banyak=hemat uang=pengeluaran berkurang.
pendapatan banyak=pajak makin banyak=korupsi&amp;penyelewengan masih jalan=dminta ttp wajib bayar pajak..",DjatiRamajatayu,,1,0,0,0,in,Twitter Web App,,,,,DjatiRamajatayu,0,,False
1630504251754708992,Pajak,https://twitter.com/rdega_/status/1630504251754708992,2023-02-28 09:44:41+00:00,"Tagarnya pajak untuk kita,maksudnya untuk keluarga pegawai pajak wkwk",rdega_,3.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504245920399360,Pajak,https://twitter.com/sweetliesdks/status/1630504245920399360,2023-02-28 09:44:40+00:00,"Aku paham gaji pegawai pajak emg udah gede dr sana nya, untuk menghindari godaan dlm kerja ya, tp pejabat pajak yang seolah memamerkan kekayaan dg club moge menimbulkan citra buruk di masyarakat, meski sbenenrnya kekayaan nya memang berasal dr sumber yang sah.",sweetliesdks,3.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504217051013120,Pajak,https://twitter.com/DjatiRamajatayu/status/1630504217051013120,2023-02-28 09:44:33+00:00,"sekarang, kita, makin tau, defisitnya karena buat beli R*bicon&amp;H*rley, 

paJak dan paLak, tinggal dbolak balik

beli banyak diskon besar,
pendapatan banyak bonyok besar,

@DitjenPajakRI
@KemenkeuRI
@smindrawatii

#paJakpaLak
#PajakKitaUntukBeliRubicon 
#PajakKitaUntukPejabat",DjatiRamajatayu,,1,0,0,0,in,Twitter Web App,,,,"['paJakpaLak', 'PajakKitaUntukBeliRubicon', 'PajakKitaUntukPejabat']",,3,"['DitjenPajakRI', 'KemenkeuRI', 'smindrawatii']",False
1630504181521072129,Pajak,https://twitter.com/aris_kempo/status/1630504181521072129,2023-02-28 09:44:24+00:00,@LatuconsinaAjit @KemenkeuRI @prastow Klo di lihat dri LHKPN nya masih wajar ya...soale ada hutang di situ yg cukup besar jga..jd ingat kata2 Ahok sesuai gak harta dan biaya hidup yg dia peroleh serta pembayaran hutangnya plus bunga sdh singkron gak dengan pajak yg dia byr..hrus di lihat sih dri gaji dn tunjngannya,aris_kempo,3.0,2,0,1,0,in,Twitter for Android,,,,,LatuconsinaAjit,3,"['LatuconsinaAjit', 'KemenkeuRI', 'prastow']",False
1630504169714098177,Pajak,https://twitter.com/haikalkaromy/status/1630504169714098177,2023-02-28 09:44:22+00:00,"kudune, tiap bulan wajib bayar 4 jenis pajak. nek sampai diselewengkan hawane pingin misuh",haikalkaromy,,0,0,0,0,in,Twitter Web App,,,,,,0,,False
1630504165549154304,Pajak,https://twitter.com/J444mal/status/1630504165549154304,2023-02-28 09:44:21+00:00,ayo yang belum bayar pajak guwe mau beli handfon baru,J444mal,3.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504140605640705,Pajak,https://twitter.com/Kenzo39526996/status/1630504140605640705,2023-02-28 09:44:15+00:00,Gunakan mesin Robot atau Sistem AI untuk mengelola pajak. ASN DJP didistribusikan ke DOB (daerah otonomi baru) Papua utk mengisi kekosongan jbtn di Pemda dan Distrik. @kemenkeu @BKNgoid @prastow https://t.co/r3sQ4KIAhd,Kenzo39526996,6.0,0,0,0,0,in,Twitter for Android,,,,,,3,"['kemenkeu', 'BKNgoid', 'prastow']",False
1630504136004493314,Pajak,https://twitter.com/UmiSagita3/status/1630504136004493314,2023-02-28 09:44:13+00:00,"Anies Baswedan Sekan Tahu, Sebelum  Ganjang-Ganjingnya Pegawai Pajak ||■||●》Ternya Sri Mulyani JUGA PUNYA MOGE https://t.co/WWkCcpCQtJ",UmiSagita3,2.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504098712924160,Pajak,https://twitter.com/MohAS_G/status/1630504098712924160,2023-02-28 09:44:05+00:00,@Ndons_Back Ungkap terus bro...biar kapok pengemplang dan perompang (plesetan perampok) pajak...,MohAS_G,2.0,0,0,0,0,in,Twitter for Android,,,,,Ndons_Back,1,['Ndons_Back'],False
1630504077686890496,Pajak,https://twitter.com/tempodotco/status/1630504077686890496,2023-02-28 09:44:00+00:00,Masih ingat pegawai Pajak bernama Gayus Tambunan? https://t.co/3rC5uYFBAM,tempodotco,231.0,0,0,0,0,in,TweetDeck,,,,,,0,,True
1630504066903343104,Pajak,https://twitter.com/iyasiapatau/status/1630504066903343104,2023-02-28 09:43:57+00:00,"@WagimanDeep212_ perolehan pajak melesat 3sigit angka bikin shock Up...shock Up rakyat kaget gemes disuguhi kelakuan random ada ae flexing,barbar,dll  😜😂🤣

melejit 3digit pajak rakyat kecepit menjerit dikejar²🥴😵‍💫",iyasiapatau,2.0,0,0,0,0,in,Twitter for Android,,,,,WagimanDeep212_,1,['WagimanDeep212_'],False
1630504034661724165,Pajak,https://twitter.com/valensakia/status/1630504034661724165,2023-02-28 09:43:49+00:00,"@r_elhakim betul mas, terlalu reaktif malah ga bagus. fokus mengedukasi hal yg suka salah kaprah &amp; info ttg pajak aja sesuai sm kapasitas, sambil satire tipis-tipis wkwk.

lagian juga prosesnya msh berjalan,mau merespons ini itu juga bukan wewenang kita. yaa daripada dikira sotoy kan mas😂",valensakia,4.0,0,0,0,0,in,Twitter for iPhone,,,,,r_elhakim,1,['r_elhakim'],False
1630503993419124736,Pajak,https://twitter.com/yayanh27/status/1630503993419124736,2023-02-28 09:43:39+00:00,"@kring_pajak #LupaEFIN 
1. WP pribadi an Dadang Firmansyah
2. Lupa password, dan lupa efin",yayanh27,2.0,0,0,0,0,in,Twitter for Android,,,,['LupaEFIN'],kring_pajak,1,['kring_pajak'],False
1630503972720246785,Pajak,https://twitter.com/Widisthename/status/1630503972720246785,2023-02-28 09:43:35+00:00,"ada berita pejabat pajak yg bayar pbb rumah mewah 300 ribu, rumah tidak mewah orang tua saya aja bayarnya lebih dari 300 ribu, itu tahun 2010. Saya yakin sekarang udah naik.. pantes harta berlimpah.",Widisthename,1.0,0,0,0,0,in,Twitter Web App,,,,,,0,,False
1630503969830100993,Pajak,https://twitter.com/liputan6dotcom/status/1630503969830100993,2023-02-28 09:43:34+00:00,VIDEO: Mensos Risma Cuci Mobil Dinas yang Mati Pajak https://t.co/ScM4zFIVDo,liputan6dotcom,112.0,0,1,1,0,in,dlvr.it,,,,,,0,,True
1630503914566193152,Pajak,https://twitter.com/milkycevans/status/1630503914566193152,2023-02-28 09:43:21+00:00,"@kring_pajak penandatangan SPT Tahunan Badan harus sesuai dg yang tertera di Profil DJPOnline, atau boleh pengurus selama namanya terlampir di Lampiran V ya?",milkycevans,2.0,0,0,0,0,in,Twitter for iPhone,,,,,,1,['kring_pajak'],False
1630503882794352640,Pajak,https://twitter.com/RaniaDanRayhan/status/1630503882794352640,2023-02-28 09:43:13+00:00,"@arvindonoviar @aniesbaswedan @NasDem Rakyat bodoh tolol. Emang eluh sbg rakyat biasa dapat jabatan apa dari jokowi. Rakyat biasa g usah sok fanatik mendukung pejabat. Pejabat itu semua memeras rakyat dgn pajak. Dan pajak itu buat mereka. ini fakta 
https://t.co/yw1VgrtoIV",RaniaDanRayhan,2.0,0,0,0,0,in,Twitter for Android,,,,,arvindonoviar,3,"['arvindonoviar', 'aniesbaswedan', 'NasDem']",False
1630503861914828800,Pajak,https://twitter.com/Erroris89701318/status/1630503861914828800,2023-02-28 09:43:08+00:00,"@CNNIndonesia Tante Ani mo kecolongan terus, ribet ya ngelawan arus sungai di pajak...",Erroris89701318,3.0,0,0,0,0,in,Twitter for Android,,,,,CNNIndonesia,1,['CNNIndonesia'],False
1630503840880676864,Pajak,https://twitter.com/ikanbadutz/status/1630503840880676864,2023-02-28 09:43:03+00:00,"@CNNIndonesia Gw sih lbh suka gerakan ""boikot lapor pajak"" krn org gajian mau gk mau udh dipotong gajinya buat pajak",ikanbadutz,156.0,0,0,0,0,in,Twitter for Android,,,,,CNNIndonesia,1,['CNNIndonesia'],False
1630503827404386306,Pajak,https://twitter.com/HRMalik12/status/1630503827404386306,2023-02-28 09:43:00+00:00,"@logikapolitikid Bujuutt, apes banget jadi wajib pajak yak ??. Lahh.. negara kbagian sesanya dong. ?? 🤔",HRMalik12,39.0,0,0,0,0,in,Twitter for Android,,,,,logikapolitikid,1,['logikapolitikid'],False
1630503824749391873,Pajak,https://twitter.com/AcoyBk/status/1630503824749391873,2023-02-28 09:42:59+00:00,"@prastow Pajak rakyat, duit rakyat juga yang kasih Untung ke rakyat BUKAN menteri keuangan, PUPR , Pejabat Pajak 

Rakyat
Yang di lukai dikhianati BUKAN Pekerja/Pejabat Pajak https://t.co/mYLERyZOb8",AcoyBk,3.0,0,0,0,1,in,Twitter for Android,,,,,prastow,1,['prastow'],False
1630503823751131138,Pajak,https://twitter.com/WZabak/status/1630503823751131138,2023-02-28 09:42:59+00:00,@detikcom Mobil dinas telat pajak??????????,WZabak,3.0,0,0,0,0,in,Twitter for Android,,,,,detikcom,1,['detikcom'],False
